,Category,Rank,Title,Price,Title Length
1975,Law,76,The Quest for Cosmic Justice,-2.0,28
1976,Law,77,"The Cases That Haunt Us: From Jack the Ripper to Jon Benet Ramsey, The FBI's Legendary Mindhunter Sheds New Light on the Mysteries That Won't Go Away",7.99,149
1977,Law,78,Swear Word Coloring Book ( Nights Edition).: 40 Sweary Designs .(Relaxing  Coloring Book with Sweary Coloring Book For Fun),5.37,123
1978,Law,79,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",-2.0,63
1979,Law,80,The Distance Between Us: A Memoir,12.24,33
1980,Law,81,"10 Actual, Official LSAT PrepTests",19.72,34
1981,Law,82,Catch The Jew!: Eye-opening education - You will never look at Israel the same way again,8.72,88
1982,Law,83,The End of Policing,18.32,19
1983,Law,84,Get It Together: Organize Your Records So Your Family Won't Have To,16.99,67
1984,Law,85,"The Tools of Argument: How the Best Lawyers Think, Argue, and Win",11.88,65
1985,Law,86,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,9.84,69
1986,Law,87,The Color of Money: Black Banks and the Racial Wealth Gap,20.04,57
1987,Law,88,Honeymoon With A Killer,5.99,23
1988,Law,89,Mindhunter: Inside the FBI's Elite Serial Crime Unit,8.99,52
1989,Law,90,The Color of Law: A Forgotten History of How Our Government Segregated America,-2.0,78
1990,Law,91,Eichmann in Jerusalem: A Report on the Banality of Evil (Penguin Classics),10.33,74
1991,Law,92,Incognito: The Secret Lives of the Brain,10.57,40
1992,Law,93,"The Cases That Haunt Us: From Jack the Ripper to JonBenet Ramsey, the FBI's Legendary Mindhunter Sheds Light on the Mysteries That Won't Go Away",-2.0,144
1993,Law,94,"The Bluebook: A Uniform System of Citation, 20th Edition",31.0,56
1994,Law,95,Ethical Dilemmas and Decisions in Criminal Justice,99.94,50
1995,Law,96,A Piece of Cake: A Memoir,12.38,25
1996,Law,97,I Can't Breathe: A Killing on Bay Street,14.99,40
1997,Law,98,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,11.99,56
1998,Law,99,"Barron's Police Officer Exam, 10th Edition",12.91,42
1999,Law,100,"Blogging: Getting To $2,000 A Month In 90 Days (Blogging For Profit)",0.99,68
2000,Libros en español,1,Harry Potter y la piedra filosofal (La colección de Harry Potter) (Spanish Edition),8.99,83
2001,Libros en español,2,Santo remedio / Doctor Juan's Top Home Remedies: Cientos de remedios caseros llenos de sabiduría y ciencia / Hundreds of home remedies full of wisdom ... (Consulta con Doctor Juan) (Spanish Edition),12.04,198
2002,Libros en español,3,Coraline (Juvenil) (Spanish Edition),6.15,36
2003,Libros en español,4,First 100 Words Bilingual (Spanish Edition),6.59,43
2004,Libros en español,5,Miedo a perderte (Spanish Edition),2.99,34
2005,Libros en español,6,Animals: Animales (Bright Baby) (English and Spanish Edition),4.19,61
2006,Libros en español,7,¿Eres Mi Mama? (Bright & Early Board Books(TM)) (Spanish Edition),3.99,65
2007,Libros en español,8,Qué cosas dice mi abuela: (Spanish language edition of The Things My Grandmother Says) (Spanish Edition),3.99,104
2008,Libros en español,9,La dieta del metabolismo acelerado (Colección Vital): La última dieta que harás en tu vida (Spanish Edition),10.99,108
2009,Libros en español,10,"Un Pez, Dos Peces, Pez Rojo, Pez Azul  (I Can Read It All by Myself Beginner Books (Hardcover)) (Spanish Edition)",5.29,113
2010,Libros en español,11,Origen (En espanol) (Spanish Edition),14.99,37
2011,Libros en español,12,LA LISTA: ¡OFERTA AMAZON POR EL MES INDIE! (Spanish Edition),1.49,60
2012,Libros en español,13,Dune (Spanish Edition),7.99,22
2013,Libros en español,14,Soñando con él (Spanish Edition),2.99,32
2014,Libros en español,15,Donde esta la oveja verde?/Where Is the Green Sheep? (English and Spanish Edition),3.88,82
2015,Libros en español,16,Origen (En espanol) (Spanish Edition),23.74,37
2016,Libros en español,17,Perro grande... Perro pequeño / Big Dog... Little Dog (Spanish and English Edition),3.99,83
2017,Libros en español,18,Breve historia de Napoleón (Spanish Edition),5.38,44
2018,Libros en español,19,"La dieta del metabolismo acelerado: Come más, pierde más (Spanish Edition)",12.78,74
2019,Libros en español,20,Counting With / Contando Con Frida (English and Spanish Edition),7.28,64
2020,Libros en español,21,Una vida no será suficiente (Spanish Edition),2.99,45
2021,Libros en español,22,Lady Sarah (Spanish Edition),2.99,28
2022,Libros en español,23,"Goodnight Moon / Buenas Noches, Luna (Spanish Edition)",5.89,54
2023,Libros en español,24,Una columna de fuego (Saga Los pilares de la Tierra 3) (Spanish Edition),12.99,72
2024,Libros en español,25,Bilingual Bright Baby Colors (Spanish Edition),4.45,46
2025,Libros en español,26,Cada día más (Spanish Edition),2.99,30
2026,Libros en español,27,Cuando correr es un estilo de vida (Spanish Edition),1.19,52
2027,Libros en español,28,Volverte a ver (Spanish Edition),2.99,32
2028,Libros en español,29,Lady Brianna (Spanish Edition),2.99,30
2029,Libros en español,30,La paradoja de Armaggedon (Trilogía Amos del Tiempo nº 3) (Spanish Edition),2.99,75
2030,Libros en español,31,Harry Potter y la piedra filosofal,12.56,34
2031,Libros en español,32,Los Crímenes Azules: Novela negra y policíaca cargada de suspenso (Ethan Bush nº 1) (Spanish Edition),2.99,101
2032,Libros en español,33,Casar a Diana (Spanish Edition),2.99,31
2033,Libros en español,34,No Cerréis Mi Tumba: Una novela negra cargada de suspense para el agente Ethan Bush (Spanish Edition),3.99,101
2034,Libros en español,35,La Catrina: Emotions/Emociones (English and Spanish Edition),7.94,60
2035,Libros en español,36,"Método Grez - Los Mitos Me Tienen Gord@ y Enferm@: Bajar de peso es un mito. Necesitas bajar de talla, o sea, eliminar tu exceso de grasa corporal. Aquí encontrarás cómo hacerlo. (Spanish Edition)",2.49,196
2036,Libros en español,37,Cuando menos lo esperaba (Spanish Edition),2.99,42
2037,Libros en español,38,Sapiens. De animales a dioses [Sapiens. From Animals to Gods]: Una breve historia de la humanidad [A Brief History of Humankind],-2.0,128
2038,Libros en español,39,"Head, Shoulders, Knees and Toes/Cabeza, Hombros, Piernas, Pies (Dual Language Baby Board Books- English/Spanish) (Spanish Edition)",3.99,130
2039,Libros en español,40,Defender el amor (Spanish Edition),2.99,34
2040,Libros en español,41,Cuando el pasado vuelve (Spanish Edition),2.99,41
2041,Libros en español,42,Destinos paralelos (Spanish Edition),2.99,36
2042,Libros en español,43,Amor ciego (Spanish Edition),2.99,28
2043,Libros en español,44,Jorge el curioso visita el acuario /Curious George at the Aquarium (bilingual edition) (Spanish and English Edition),4.89,116
2044,Libros en español,45,Spanish Short Stories for Beginners: Improve Your Reading and Listening Skills in Spanish,-2.0,89
2045,Libros en español,46,Más allá del invierno (Spanish Edition),14.99,39
2046,Libros en español,47,El rompecabezas de mi vida (Spanish Edition),2.99,44
2047,Libros en español,48,La oruga muy hambrienta/The Very Hungry Caterpillar: bilingual board book (Spanish Edition),8.79,91
2048,Libros en español,49,Eva (Serie Falcó) (Spanish Edition),10.99,35
2049,Libros en español,50,En un rincón del alma (Spanish Edition),2.99,39
2050,Libros en español,51,Huevos verdes con jamón,7.96,23
2051,Libros en español,52,El quinto infierno (Doble o nada nº 2) (Spanish Edition),2.99,56
2052,Libros en español,53,A través del honor (Highlands nº 2) (Spanish Edition),3.0,53
2053,Libros en español,54,"Oso pardo, oso pardo, ¿qué ves ahí? (Brown Bear and Friends) (Spanish Edition)",7.19,78
2054,Libros en español,55,Quédate: Trilogía completa (Trilogía Quédate) (Spanish Edition),2.99,63
2055,Libros en español,56,Ella es mi pecado (Sueños y Pecados nº 2) (Spanish Edition),2.99,59
2056,Libros en español,57,Cuentos de buenas noches para niñas rebeldes (Spanish Edition),9.86,62
2057,Libros en español,58,Cien años de soledad,-2.0,20
2058,Libros en español,59,Tal y como eres (Spanish Edition),2.99,33
2059,Libros en español,60,"The New World Spanish/English, English/Spanish Dictionary (El New World Diccionario español/inglés, inglés/español) (Spanish and English Edition)",8.54,145
2060,Libros en español,61,Qué Será De Mí (Spanish Edition),1.49,32
2061,Libros en español,62,De gordita a mamacita / From FAT to FAB. A complete diet and exercise/fitness plan to become irresistibly healthy.: Un completo plan de alimentación y ... irresistiblemente sana (Spanish Edition),12.01,195
2062,Libros en español,63,Me vuelves loco (Spanish Edition),3.99,33
2063,Libros en español,64,Barreras del pasado (Spanish Edition),2.99,37
2064,Libros en español,65,I Remember Abuelito: A Day of the Dead Story / Yo Recuerdo a Abuelito: Un Cuento del Día de los Muertos (Spanish and English Edition),6.99,133
2065,Libros en español,66,Zapata: Colors / Colores (English and Spanish Edition),7.99,54
2066,Libros en español,67,El Alquimista: Una Fabula Para Seguir Tus Suenos,11.06,48
2067,Libros en español,68,La Telaraña de Carlota (Spanish Edition),7.98,40
2068,Libros en español,69,Palabra de McKenzie (Spanish Edition),3.57,37
2069,Libros en español,70,El Poder del Ahora (Texto Completo) [The Power of Now ],-2.0,55
2070,Libros en español,71,Cuerpazo para siempre (Spanish Original): Mi método para transformar tu figura en un cuerpo de infarto (Atria Espanol) (Spanish Edition),12.07,136
2071,Libros en español,72,"Descubre, Nivel 1 - Lengua y cultura del mundo hispánico",1.76,56
2072,Libros en español,73,El laberinto del hindú (Spanish Edition),1.19,40
2073,Libros en español,74,50 Obras Maestras Que Debes Leer Antes De Morir: Vol. 1 (Golden Deer Classics) (Spanish Edition),0.99,96
2074,Libros en español,75,Los secretos de la mente millonaria (Spanish Edition),10.97,53
2075,Libros en español,76,El poder del ahora: Un camino hacia la realizacion espiritual (Spanish Edition),11.9,79
2076,Libros en español,77,La Invasión Doppelganger (Trilogía Amos del Tiempo nº 2) (Spanish Edition),3.49,74
2077,Libros en español,78,No mires atrás (Spanish Edition),2.99,32
2078,Libros en español,79,Los 7 Habitos de la Gente Altamente Efectiva [The 7 Habits of Highly Effective People],-2.0,86
2079,Libros en español,80,Cien años de soledad (Spanish Edition),15.26,38
2080,Libros en español,81,¿Dónde está el ombliguito? Un libro para levantar la tapita por Karen Katz (Spanish Edition),6.29,92
2081,Libros en español,82,I Love You Sun / I Love You Moon: Te amo Sol / Te amo Luna (Spanish Edition),4.99,76
2082,Libros en español,83,El tren del amor (Spanish Edition),3.57,34
2083,Libros en español,84,Casi compatibles (Spanish Edition),2.99,34
2084,Libros en español,85,La oruga muy hambrienta: Spanish board book (Spanish Edition),8.79,61
2085,Libros en español,86,Antes del amén: El poder de una oración sencilla (Spanish Edition),1.99,66
2086,Libros en español,87,La lección de August: Wonder (Spanish-language Edition) (Spanish Edition),11.6,73
2087,Libros en español,88,Cómo Ganar Amigos e Influir Sobre las Personas [How to Win Friends and Influence People],-2.0,88
2088,Libros en español,89,¿Dónde está Spot?,5.94,17
2089,Libros en español,90,Sex Code (Spanish Edition),8.99,26
2090,Libros en español,91,Bilingual Tales: El patito feo / The Ugly Duckling (Spanish Edition),3.99,68
2091,Libros en español,92,El principito (Spanish),10.79,23
2092,Libros en español,93,Mi sabor preferido eres tú. (Spanish Edition),2.99,45
2093,Libros en español,94,Nunca juegues con fuego: Insaciable I (Spanish Edition),1.19,55
2094,Libros en español,95,Sapiens. De animales a dioses: Una breve historia de la humanidad (Spanish Edition),12.99,83
2095,Libros en español,96,Las recetas de La dieta del metabolismo acelerado (Colección Vital) (Spanish Edition),9.99,85
2096,Libros en español,97,"Padre Rico, Padre Pobre [Rich Dad, Poor Dad]: Qué les enseñan los ricos a sus hijos acerca del dinero. ¡que los pobres y la clase media no!",-2.0,139
2097,Libros en español,98,Bright Baby Bilingual Touch & Feel: Numbers: English-Spanish Bilingual (Bright Baby Touch and Feel) (Spanish Edition),4.95,117
2098,Libros en español,99,Recetas El Poder del Metabolismo: ¡Coma sabroso mientras mejora su metabolismo y adelgaza! (Spanish Edition),9.95,108
2099,Libros en español,100,The Essential Neruda: Selected Poems (Bilingual Edition) (English and Spanish Edition),10.8,86
2100,Literature Fiction,1,Origin: A Novel,14.99,15
2101,Literature Fiction,2,When I'm Gone: A Novel,5.49,22
2102,Literature Fiction,3,Origin: A Novel,-2.0,15
2103,Literature Fiction,4,The Unremembered Girl: A Novel,4.99,30
2104,Literature Fiction,5,The Cellist of Sarajevo,1.99,23
2105,Literature Fiction,6,Orphan Train: A Novel,2.99,21
2106,Literature Fiction,7,Deep Freeze (A Virgil Flowers Novel),14.99,36
2107,Literature Fiction,8,The Nest,2.99,8
2108,Literature Fiction,9,The Surprise,0.99,12
2109,Literature Fiction,10,Beautiful Ruins: A Novel,2.99,24
2110,Literature Fiction,11,Do Androids Dream of Electric Sheep?: The inspiration for the films Blade Runner and Blade Runner 2049,2.99,102
2111,Literature Fiction,12,The Women in the Castle: A Novel,3.99,32
2112,Literature Fiction,13,The Girl With No Name,6.62,21
2113,Literature Fiction,14,Harry Potter and the Sorcerer's Stone,8.99,37
2114,Literature Fiction,15,What She Knew: A Novel,1.99,22
2115,Literature Fiction,16,A Dark Lure,4.99,11
2116,Literature Fiction,17,A Tangled Mercy: A Novel,4.99,24
2117,Literature Fiction,18,The Honest Spy,4.99,14
2118,Literature Fiction,19,From Sand and Ash,4.99,17
2119,Literature Fiction,20,Sweet Tea Tuesdays,0.99,18
2120,Literature Fiction,21,The House by the River,4.99,22
2121,Literature Fiction,22,Before We Were Yours: A Novel,12.99,29
2122,Literature Fiction,23,Beneath a Scarlet Sky: A Novel,5.99,30
2123,Literature Fiction,24,The Cuban Affair: A Novel,14.99,25
2124,Literature Fiction,25,In Farleigh Field: A Novel of World War II,4.99,42
2125,Literature Fiction,26,The Five Brothers Next Door: A Reverse Harem Romance,0.99,52
2126,Literature Fiction,27,Yes Please,2.99,10
2127,Literature Fiction,28,It,-2.0,2
2128,Literature Fiction,29,The Sun and Her Flowers,10.19,23
2129,Literature Fiction,30,The Rooster Bar,14.99,15
2130,Literature Fiction,31,"The Jake Fonko Series: Books 4, 5 & 6",0.99,37
2131,Literature Fiction,32,The Handmaid's Tale,9.99,19
2132,Literature Fiction,33,Don't You Cry: A gripping psychological thriller,2.99,48
2133,Literature Fiction,34,Don't Let Go,14.99,12
2134,Literature Fiction,35,A Column of Fire (Kingsbridge),15.99,30
2135,Literature Fiction,36,Origin: A Novel,17.96,15
2136,Literature Fiction,37,Knocked Up by the Master: A BDSM Secret Baby Romance,0.99,52
2137,Literature Fiction,38,Mark of Fire (The Endarian Prophecy Book 1),4.99,43
2138,Literature Fiction,39,The Kept Woman: A Novel (Will Trent),2.99,36
2139,Literature Fiction,40,The Best Friend,0.99,15
2140,Literature Fiction,41,The Hideaway,1.99,12
2141,Literature Fiction,42,The Strawberry Hearts Diner,1.99,27
2142,Literature Fiction,43,The Patient,1.99,11
2143,Literature Fiction,44,Everything We Left Behind: A Novel,1.99,34
2144,Literature Fiction,45,Over Our Heads (The Valens Legacy Book 3),3.99,41
2145,Literature Fiction,46,The Mistake: An unputdownable psychological thriller with a brilliant twist,0.99,75
2146,Literature Fiction,47,The Lord of the Rings: One Volume,16.99,33
2147,Literature Fiction,48,Tourmaline (Awakened Sea Dragons Book 2),0.99,40
2148,Literature Fiction,49,Animal Farm and 1984,12.99,20
2149,Literature Fiction,50,Uncommon Type: Some Stories,-2.0,27
2150,Literature Fiction,51,Before We Were Yours: A Novel,-2.0,29
2151,Literature Fiction,52,Daddy To Be: A Billionaire's Baby Romance,0.99,41
2152,Literature Fiction,53,What Is Not Yours Is Not Yours,1.99,30
2153,Literature Fiction,54,Fool Me Once (First Wives Series Book 1),4.99,40
2154,Literature Fiction,55,Ready Player One,-2.0,16
2155,Literature Fiction,56,Manhattan Beach: A Novel,14.99,24
2156,Literature Fiction,57,Fairytale: A Novel,14.99,18
2157,Literature Fiction,58,Little Fires Everywhere,13.99,23
2158,Literature Fiction,59,His Little Bad Girl (Innocence Claimed),0.99,39
2159,Literature Fiction,60,Girls on Fire: A Novel,1.99,22
